time_min,temp_C,OD600,strain,well,media,pos_selection,promoter,volume_marker,date,run_number
1299.5833333333333,37.0,0.031,blank,B04,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
1324.5833333333333,37.0,0.031,blank,B04,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
1349.5833333333333,37.1,0.031,blank,B04,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
1374.5833333333333,37.0,0.031,blank,B04,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
1399.5833333333333,37.1,0.031,blank,B04,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
1424.5833333333333,37.1,0.031,blank,B04,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
1449.5833333333333,37.1,0.031,blank,B04,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
1474.5833333333333,37.0,0.031,blank,B04,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
24.583333333333332,37.0,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
49.583333333333336,37.0,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
74.58333333333333,37.1,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
99.58333333333333,37.0,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
124.58333333333333,37.0,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
149.58333333333334,37.1,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
174.58333333333334,37.0,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
199.58333333333334,37.0,0.03,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
224.58333333333334,37.1,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
249.58333333333334,37.0,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
274.5833333333333,37.0,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
299.5833333333333,37.0,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
324.5833333333333,37.0,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
349.5833333333333,37.0,0.03,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
374.5833333333333,37.0,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
399.5833333333333,37.1,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
424.5833333333333,37.0,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
449.5833333333333,37.0,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
474.5833333333333,37.0,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
499.5833333333333,36.9,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
524.5833333333334,37.1,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
549.5833333333334,37.0,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
574.5833333333334,37.0,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
599.5833333333334,37.0,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
624.5833333333334,37.0,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
649.5833333333334,37.1,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
674.5833333333334,37.0,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
699.5833333333334,37.0,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
724.5833333333334,37.0,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
749.5833333333334,37.0,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
774.5833333333334,37.0,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
799.5833333333334,37.1,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
824.5833333333334,37.0,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
849.5833333333334,37.0,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
874.5833333333334,37.0,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
899.5833333333334,37.0,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
924.5833333333334,37.0,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
949.5833333333334,37.0,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
974.5833333333334,37.0,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
999.5833333333334,37.1,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
1024.5833333333333,37.0,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
1049.5833333333333,37.1,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
1074.5833333333333,37.0,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
1099.5833333333333,37.1,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
1124.5833333333333,37.1,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
1149.5833333333333,37.0,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
1174.5833333333333,37.0,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
1199.5833333333333,37.1,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
1224.5833333333333,37.1,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
1249.5833333333333,37.0,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
1274.5833333333333,37.0,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
1299.5833333333333,37.0,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
1324.5833333333333,37.0,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
1349.5833333333333,37.1,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
1374.5833333333333,37.0,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
1399.5833333333333,37.1,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
1424.5833333333333,37.1,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
1449.5833333333333,37.1,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
1474.5833333333333,37.0,0.031,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
24.583333333333332,37.0,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
49.583333333333336,37.0,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
74.58333333333333,37.1,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
99.58333333333333,37.0,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
124.58333333333333,37.0,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
149.58333333333334,37.1,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
174.58333333333334,37.0,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
199.58333333333334,37.0,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
224.58333333333334,37.1,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
249.58333333333334,37.0,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
274.5833333333333,37.0,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
299.5833333333333,37.0,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
324.5833333333333,37.0,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
349.5833333333333,37.0,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
374.5833333333333,37.0,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
399.5833333333333,37.1,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
424.5833333333333,37.0,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
449.5833333333333,37.0,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
474.5833333333333,37.0,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
499.5833333333333,36.9,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
524.5833333333334,37.1,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
549.5833333333334,37.0,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
574.5833333333334,37.0,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
599.5833333333334,37.0,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
624.5833333333334,37.0,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
649.5833333333334,37.1,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
674.5833333333334,37.0,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
699.5833333333334,37.0,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
724.5833333333334,37.0,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
749.5833333333334,37.0,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
774.5833333333334,37.0,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
799.5833333333334,37.1,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
824.5833333333334,37.0,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
849.5833333333334,37.0,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
874.5833333333334,37.0,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
899.5833333333334,37.0,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
924.5833333333334,37.0,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
949.5833333333334,37.0,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
974.5833333333334,37.0,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
999.5833333333334,37.1,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
1024.5833333333333,37.0,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
1049.5833333333333,37.1,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
1074.5833333333333,37.0,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
1099.5833333333333,37.1,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
1124.5833333333333,37.1,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
1149.5833333333333,37.0,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
1174.5833333333333,37.0,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
1199.5833333333333,37.1,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
1224.5833333333333,37.1,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
1249.5833333333333,37.0,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
1274.5833333333333,37.0,0.031,blank,B06,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,blank,20200715,1
